time,response_code,birth_year,postal_code,lat,long,city,ine_code
"2017-09-26 14:12:42,514",OK,,,,,,
"2017-09-26 14:12:51,059",OK,,,,,,
"2017-09-26 14:12:53,747",NO_3_DATA,,,,,,
"2017-09-26 14:12:56,319",OK,,,,,,
"2017-09-26 14:13:03,914",OK,,,,,,
"2017-09-26 14:13:05,360",OK,,,,,,
"2017-09-26 14:13:09,399",NO_3_DATA,,,,,,
"2017-09-26 14:13:11,755",NO_3_DATA,,,,,,
"2017-09-26 14:13:17,702",NO_3_DATA,,,,,,
"2017-09-26 14:13:20,153",OK,,,,,,
"2017-09-26 14:13:39,701",OK,,,,,,
"2017-09-26 14:13:41,452",NO_3_DATA,,,,,,
"2017-09-26 14:13:44,168",NO_3_DATA,,,,,,
"2017-09-26 14:13:46,290",OK,,,,,,
"2017-09-26 14:13:53,806",OK,,,,,,
"2017-09-26 14:13:56,285",NO_3_DATA,,,,,,
"2017-09-26 14:13:57,319",NO_3_DATA,,,,,,
"2017-09-26 14:13:58,757",OK,,,,,,
"2017-09-26 14:13:59,480",NO_3_DATA,,,,,,
"2017-09-26 14:14:02,260",NO_3_DATA,,,,,,
"2017-09-26 14:14:03,062",NO_3_DATA,,,,,,
"2017-09-26 14:14:14,684",NOT_FOUND,,,,,,
"2017-09-26 14:14:17,507",NO_3_DATA,,,,,,
"2017-09-26 14:14:20,820",OK,,,,,,
"2017-09-26 14:14:22,146",OK,,,,,,
"2017-09-26 14:14:23,209",OK,,,,,,
"2017-09-26 14:14:24,515",NO_3_DATA,,,,,,
"2017-09-26 14:14:24,728",NO_3_DATA,,,,,,
"2017-09-26 14:14:27,085",OK,,,,,,
"2017-09-26 14:14:28,476",NOT_FOUND,,,,,,
"2017-09-26 14:14:28,894",OK,,,,,,
"2017-09-26 14:14:33,006",NO_3_DATA,,,,,,
"2017-09-26 14:14:46,139",OK,1990,08140,41.6512425,2.1352039,Caldes de Montbui,08033
"2017-09-26 14:14:48,474",OK,1975,08140,41.6512425,2.1352039,Caldes de Montbui,08033
"2017-09-26 14:14:52,793",NO_3_DATA,,,,,,
"2017-09-26 14:14:56,687",OK,1994,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 14:14:57,971",OK,1997,08770,41.4374918,1.7830973,Sant Celoni,08202
"2017-09-26 14:14:58,787",NO_3_DATA,,,,,,
"2017-09-26 14:15:00,266",OK,1960,08191,41.49364569999999,2.0175242,Rubí,08184
"2017-09-26 14:15:03,172",NO_3_DATA,,,,,,
"2017-09-26 14:15:04,462",OK,1993,43519,40.8959829,0.6962853,"Perelló, El",43104
"2017-09-26 14:15:13,261",OK,1968,08230,41.63376299999999,1.9979411,Matadepera,08120
"2017-09-26 14:15:19,621",NOT_FOUND,,,,,,
"2017-09-26 14:15:20,217",NOT_FOUND,,,,,,
"2017-09-26 14:15:30,972",NOT_FOUND,,,,,,
"2017-09-26 14:15:40,470",NOT_FOUND,,,,,,
"2017-09-26 14:15:46,693",OK,1948,08810,41.2570604,1.7830973,Sant Pere de Ribes,08231
"2017-09-26 14:15:47,936",NO_3_DATA,,,,,,
"2017-09-26 14:15:48,737",NOT_FOUND,,,,,,
"2017-09-26 14:15:55,109",NO_3_DATA,,,,,,
"2017-09-26 14:16:00,366",NO_3_DATA,,,,,,
"2017-09-26 14:16:06,769",NO_3_DATA,,,,,,
"2017-09-26 14:16:21,529",NOT_FOUND,,,,,,
"2017-09-26 14:16:24,500",OK,1990,08140,41.6512425,2.1352039,Caldes de Montbui,08033
"2017-09-26 14:16:26,151",NO_3_DATA,,,,,,
"2017-09-26 14:16:26,852",NOT_FOUND,,,,,,
"2017-09-26 14:16:33,021",OK,1990,08140,41.6512425,2.1352039,Caldes de Montbui,08033
"2017-09-26 14:16:34,804",NO_3_DATA,,,,,,
"2017-09-26 14:16:37,089",BAD_NIF,,,,,,
"2017-09-26 14:16:43,594",NO_3_DATA,,,,,,
"2017-09-26 14:16:45,454",OK,1974,08208,41.5669037,2.1106617,Sabadell,08187
"2017-09-26 14:16:46,018",NOT_FOUND,,,,,,
"2017-09-26 14:16:47,725",NO_3_DATA,,,,,,
"2017-09-26 14:16:50,998",NOT_FOUND,,,,,,
"2017-09-26 14:16:52,268",NO_3_DATA,,,,,,
"2017-09-26 14:16:55,349",OK,1978,43893,41.1469855,1.3806902,Altafulla,43012
"2017-09-26 14:16:56,543",NO_3_DATA,,,,,,
"2017-09-26 14:16:57,392",NO_3_DATA,,,,,,
"2017-09-26 14:16:58,129",OK,1993,08027,41.42304439999999,2.1867861,Barcelona,08019
"2017-09-26 14:16:59,266",NOT_FOUND,,,,,,
"2017-09-26 14:17:07,702",NO_3_DATA,,,,,,
"2017-09-26 14:17:09,503",OK,1991,43882,41.1943959,1.6032464,Calafell,43037
"2017-09-26 14:17:21,862",NO_3_DATA,,,,,,
"2017-09-26 14:17:27,990",NO_3_DATA,,,,,,
"2017-09-26 14:17:30,755",NO_3_DATA,,,,,,
"2017-09-26 14:17:33,460",NO_3_DATA,,,,,,
"2017-09-26 14:17:35,484",NO_3_DATA,,,,,,
"2017-09-26 14:17:37,293",NO_3_DATA,,,,,,
"2017-09-26 14:17:37,471",NO_3_DATA,,,,,,
"2017-09-26 14:17:43,549",NO_3_DATA,,,,,,
"2017-09-26 14:17:48,724",NO_3_DATA,,,,,,
"2017-09-26 14:17:54,795",NO_3_DATA,,,,,,
"2017-09-26 14:17:54,896",BAD_NIF,,,,,,
"2017-09-26 14:17:56,809",OK,1953,43005,41.119649,1.2397775,Tarragona,43148
"2017-09-26 14:18:04,280",NOT_FOUND,,,,,,
"2017-09-26 14:18:08,411",NOT_FOUND,,,,,,
"2017-09-26 14:18:09,486",NO_3_DATA,,,,,,
"2017-09-26 14:18:12,489",NO_3_DATA,,,,,,
"2017-09-26 14:18:15,800",NO_3_DATA,,,,,,
"2017-09-26 14:18:30,391",OK,1992,08240,41.6986126,1.8440259,Manresa,08113
"2017-09-26 14:18:32,372",BAD_NIF,,,,,,
"2017-09-26 14:18:33,591",OK,1967,08035,41.4264213,2.1401139,Barcelona,08019
"2017-09-26 14:18:40,307",NO_3_DATA,,,,,,
"2017-09-26 14:18:42,200",NO_3_DATA,,,,,,
"2017-09-26 14:18:42,322",NOT_FOUND,,,,,,
"2017-09-26 14:18:49,865",NO_3_DATA,,,,,,
"2017-09-26 14:18:50,731",OK,1990,43893,41.1469855,1.3806902,Altafulla,43012
"2017-09-26 14:18:57,395",NO_3_DATA,,,,,,
"2017-09-26 14:19:01,618",OK,1981,43007,41.1379271,1.293919,Tarragona,43148
"2017-09-26 14:19:02,352",NO_3_DATA,,,,,,
"2017-09-26 14:19:10,559",BAD_DATE,,,,,,
"2017-09-26 14:19:17,904",NO_3_DATA,,,,,,
"2017-09-26 14:19:24,825",NO_3_DATA,,,,,,
"2017-09-26 14:19:27,849",OK,1957,08013,41.4031163,2.181871000000001,Barcelona,08019
"2017-09-26 14:19:28,650",NO_3_DATA,,,,,,
"2017-09-26 14:19:38,173",NO_3_DATA,,,,,,
"2017-09-26 14:19:41,453",NO_3_DATA,,,,,,
"2017-09-26 14:19:42,852",NO_3_DATA,,,,,,
"2017-09-26 14:19:44,425",NO_3_DATA,,,,,,
"2017-09-26 14:19:46,424",NO_3_DATA,,,,,,
"2017-09-26 14:19:49,854",OK,1997,08290,41.4715315,2.1352039,Cerdanyola del Vallès,08266
"2017-09-26 14:19:50,043",NO_3_DATA,,,,,,
"2017-09-26 14:20:12,881",NO_3_DATA,,,,,,
"2017-09-26 14:20:14,741",NO_3_DATA,,,,,,
"2017-09-26 14:20:23,911",NO_3_DATA,,,,,,
"2017-09-26 14:20:24,027",OK,1961,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:20:26,558",OK,1966,08784,41.518091,1.7441475,Piera,08161
"2017-09-26 14:20:31,749",NO_3_DATA,,,,,,
"2017-09-26 14:20:32,242",OK,1975,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:20:35,116",OK,1933,08600,42.097993,1.8464648,Berga,08022
"2017-09-26 14:20:39,524",OK,1989,25200,41.6641215,1.2602228,Cervera,25072
"2017-09-26 14:20:45,938",BAD_NIF,,,,,,
"2017-09-26 14:20:47,980",NOT_FOUND,,,,,,
"2017-09-26 14:20:50,532",OK,1989,08181,41.6113574,2.1352039,Sentmenat,08267
"2017-09-26 14:20:57,879",NO_3_DATA,,,,,,
"2017-09-26 14:21:00,727",OK,1954,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:21:01,826",NO_3_DATA,,,,,,
"2017-09-26 14:21:06,202",NO_3_DATA,,,,,,
"2017-09-26 14:21:12,940",NO_3_DATA,,,,,,
"2017-09-26 14:21:14,594",NO_3_DATA,,,,,,
"2017-09-26 14:21:15,560",BAD_NIF,,,,,,
"2017-09-26 14:21:15,773",NO_3_DATA,,,,,,
"2017-09-26 14:21:23,747",NO_3_DATA,,,,,,
"2017-09-26 14:21:26,503",NO_3_DATA,,,,,,
"2017-09-26 14:21:29,655",NO_3_DATA,,,,,,
"2017-09-26 14:21:35,830",NO_3_DATA,,,,,,
"2017-09-26 14:21:36,014",NO_3_DATA,,,,,,
"2017-09-26 14:21:40,262",BAD_NIF,,,,,,
"2017-09-26 14:21:41,507",OK,1936,08016,41.436921,2.1806423,Barcelona,08019
"2017-09-26 14:21:44,174",NO_3_DATA,,,,,,
"2017-09-26 14:21:46,010",OK,1987,08360,41.6076006,2.5643773,Canet de Mar,08040
"2017-09-26 14:21:48,505",BAD_NIF,,,,,,
"2017-09-26 14:21:50,022",NO_3_DATA,,,,,,
"2017-09-26 14:21:50,172",NOT_FOUND,,,,,,
"2017-09-26 14:21:52,383",NO_3_DATA,,,,,,
"2017-09-26 14:21:52,513",NO_3_DATA,,,,,,
"2017-09-26 14:21:53,101",NO_3_DATA,,,,,,
"2017-09-26 14:21:56,123",NO_3_DATA,,,,,,
"2017-09-26 14:21:58,019",NO_3_DATA,,,,,,
"2017-09-26 14:22:01,556",NO_3_DATA,,,,,,
"2017-09-26 14:22:02,169",OK,1949,43141,41.2093608,1.1977158,Vilallonga del Camp,43166
"2017-09-26 14:22:06,199",OK,1969,08788,41.564678,1.6323607,Vilanova del Camí,08302
"2017-09-26 14:22:06,246",BAD_DATE,,,,,,
"2017-09-26 14:22:06,822",OK,1988,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:22:08,981",OK,1984,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:22:09,010",NO_3_DATA,,,,,,
"2017-09-26 14:22:12,645",NO_3_DATA,,,,,,
"2017-09-26 14:22:12,766",BAD_NIF,,,,,,
"2017-09-26 14:22:14,983",NOT_FOUND,,,,,,
"2017-09-26 14:22:18,910",OK,1967,08600,42.097993,1.8464648,Berga,08022
"2017-09-26 14:22:19,236",OK,1974,08240,41.6986126,1.8440259,Manresa,08113
"2017-09-26 14:22:22,453",NO_3_DATA,,,,,,
"2017-09-26 14:22:22,802",NO_3_DATA,,,,,,
"2017-09-26 14:22:24,233",NO_3_DATA,,,,,,
"2017-09-26 14:22:25,460",NO_3_DATA,,,,,,
"2017-09-26 14:22:26,709",OK,1991,08860,41.2792267,1.9636914,Castelldefels,08056
"2017-09-26 14:22:32,861",OK,1987,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:22:43,648",NOT_FOUND,,,,,,
"2017-09-26 14:22:48,009",NO_3_DATA,,,,,,
"2017-09-26 14:22:49,597",NO_3_DATA,,,,,,
"2017-09-26 14:22:50,069",OK,1999,08226,41.5759282,2.0248701,Terrassa,08279
"2017-09-26 14:22:52,512",OK,1969,43007,41.1379271,1.293919,Tarragona,43148
"2017-09-26 14:22:54,639",OK,1969,08600,42.097993,1.8464648,Berga,08022
"2017-09-26 14:22:57,620",OK,1973,08197,41.4582155,2.0420152,Sant Cugat del Vallès,08205
"2017-09-26 14:23:06,981",NO_3_DATA,,,,,,
"2017-09-26 14:23:27,238",NOT_FOUND,,,,,,
"2017-09-26 14:23:27,965",OK,1972,08302,41.5330915,2.4332249,Mataró,08121
"2017-09-26 14:24:01,326",OK,1977,08830,41.3327758,2.0567163,Sant Boi de Llobregat,08200
"2017-09-26 14:24:07,791",NO_3_DATA,,,,,,
"2017-09-26 14:24:17,939",NO_3_DATA,,,,,,
"2017-09-26 14:24:22,951",OK,1961,08195,41.47058750000001,2.0493652,Sant Cugat del Vallès,08205
"2017-09-26 14:24:46,627",NOT_FOUND,,,,,,
"2017-09-26 14:24:54,170",NO_3_DATA,,,,,,
"2017-09-26 14:24:56,212",OK,1962,08140,41.6512425,2.1352039,Caldes de Montbui,08033
"2017-09-26 14:25:12,082",OK,1977,08784,41.518091,1.7441475,Piera,08161
"2017-09-26 14:25:12,226",OK,1963,08006,41.3999835,2.1487078,Barcelona,08019
"2017-09-26 14:25:19,296",NO_3_DATA,,,,,,
"2017-09-26 14:25:20,924",NO_3_DATA,,,,,,
"2017-09-26 14:25:21,611",OK,1983,08172,41.4699731,2.0836809,Sant Cugat del Vallès,08205
"2017-09-26 14:25:26,049",NOT_FOUND,,,,,,
"2017-09-26 14:25:26,978",OK,1958,08042,41.4444592,2.170351,Barcelona,08019
"2017-09-26 14:25:46,849",NOT_FOUND,,,,,,
"2017-09-26 14:25:46,882",NOT_FOUND,,,,,,
"2017-09-26 14:25:51,349",OK,1998,08397,41.6350339,2.6735412,Pineda de Mar,08163
"2017-09-26 14:25:51,383",NOT_FOUND,,,,,,
"2017-09-26 14:25:55,419",NOT_FOUND,,,,,,
"2017-09-26 14:25:59,349",NOT_FOUND,,,,,,
"2017-09-26 14:26:03,188",NOT_FOUND,,,,,,
"2017-09-26 14:26:07,284",NOT_FOUND,,,,,,
"2017-09-26 14:26:11,784",NOT_FOUND,,,,,,
"2017-09-26 14:26:31,711",NO_3_DATA,,,,,,
"2017-09-26 14:26:42,024",OK,1986,08020,41.42276409999999,2.2015347,Barcelona,08019
"2017-09-26 14:26:47,034",NO_3_DATA,,,,,,
"2017-09-26 14:26:52,183",NO_3_DATA,,,,,,
"2017-09-26 14:26:55,341",OK,1961,08304,41.5600797,2.4554698,Mataró,08121
"2017-09-26 14:26:57,615",NOT_FOUND,,,,,,
"2017-09-26 14:27:00,407",NO_3_DATA,,,,,,
"2017-09-26 14:27:01,829",NOT_FOUND,,,,,,
"2017-09-26 14:27:02,952",NO_3_DATA,,,,,,
"2017-09-26 14:27:05,088",NO_3_DATA,,,,,,
"2017-09-26 14:27:05,674",OK,1982,08015,41.378633,2.1523914,Barcelona,08019
"2017-09-26 14:27:06,389",NOT_FOUND,,,,,,
"2017-09-26 14:27:10,515",NO_3_DATA,,,,,,
"2017-09-26 14:27:12,115",OK,1988,08042,41.4444592,2.170351,Barcelona,08019
"2017-09-26 14:27:15,863",OK,1986,43007,41.1379271,1.293919,Tarragona,43148
"2017-09-26 14:27:23,829",NO_3_DATA,,,,,,
"2017-09-26 14:27:31,999",NO_3_DATA,,,,,,
"2017-09-26 14:27:37,000",OK,1980,08107,41.532089,2.235967,Martorelles,08115
"2017-09-26 14:27:42,360",NO_3_DATA,,,,,,
"2017-09-26 14:27:43,935",OK,1975,43870,40.6837192,0.6298922,Amposta,43014
"2017-09-26 14:27:46,776",NOT_FOUND,,,,,,
"2017-09-26 14:27:50,857",NOT_FOUND,,,,,,
"2017-09-26 14:27:55,666",NO_3_DATA,,,,,,
"2017-09-26 14:27:57,411",NO_3_DATA,,,,,,
"2017-09-26 14:28:00,540",OK,1997,17820,42.1189331,2.7730027,Banyoles,17015
"2017-09-26 14:28:03,029",NOT_FOUND,,,,,,
"2017-09-26 14:28:05,917",NOT_FOUND,,,,,,
"2017-09-26 14:28:08,757",NOT_FOUND,,,,,,
"2017-09-26 14:28:11,236",NO_3_DATA,,,,,,
"2017-09-26 14:28:11,417",NOT_FOUND,,,,,,
"2017-09-26 14:28:14,203",NOT_FOUND,,,,,,
"2017-09-26 14:28:17,070",NOT_FOUND,,,,,,
"2017-09-26 14:28:19,438",NO_3_DATA,,,,,,
"2017-09-26 14:28:20,431",NOT_FOUND,,,,,,
"2017-09-26 14:28:20,962",NO_3_DATA,,,,,,
"2017-09-26 14:28:21,179",OK,1963,08012,41.4023493,2.1560753,Barcelona,08019
"2017-09-26 14:28:22,087",OK,1987,08440,41.641945,2.3566861,Cànoves i Samalús,08042
"2017-09-26 14:28:22,170",NO_3_DATA,,,,,,
"2017-09-26 14:28:23,213",NOT_FOUND,,,,,,
"2017-09-26 14:28:24,178",OK,1975,08402,41.5959156,2.2901277,Granollers,08096
"2017-09-26 14:28:25,293",NO_3_DATA,,,,,,
"2017-09-26 14:28:26,152",NOT_FOUND,,,,,,
"2017-09-26 14:28:26,741",OK,1980,08031,41.4321952,2.1659005,Barcelona,08019
"2017-09-26 14:28:28,888",NOT_FOUND,,,,,,
"2017-09-26 14:28:30,412",NO_3_DATA,,,,,,
"2017-09-26 14:28:35,335",NOT_FOUND,,,,,,
"2017-09-26 14:28:37,058",NO_3_DATA,,,,,,
"2017-09-26 14:28:37,814",NOT_FOUND,,,,,,
"2017-09-26 14:28:41,880",NOT_FOUND,,,,,,
"2017-09-26 14:28:44,498",NOT_FOUND,,,,,,
"2017-09-26 14:28:46,236",NOT_FOUND,,,,,,
"2017-09-26 14:28:48,596",NOT_FOUND,,,,,,
"2017-09-26 14:28:50,796",NOT_FOUND,,,,,,
"2017-09-26 14:28:52,203",NO_3_DATA,,,,,,
"2017-09-26 14:28:53,307",NOT_FOUND,,,,,,
"2017-09-26 14:28:58,400",NOT_FOUND,,,,,,
"2017-09-26 14:29:01,514",NOT_FOUND,,,,,,
"2017-09-26 14:29:04,607",NOT_FOUND,,,,,,
"2017-09-26 14:29:12,037",NOT_FOUND,,,,,,
"2017-09-26 14:29:14,712",OK,1974,08902,41.364151,2.1229311,"Hospitalet de Llobregat, L'",08101
"2017-09-26 14:29:23,110",NO_3_DATA,,,,,,
"2017-09-26 14:29:23,645",NOT_FOUND,,,,,,
"2017-09-26 14:29:27,187",NO_3_DATA,,,,,,
"2017-09-26 14:29:27,219",NO_3_DATA,,,,,,
"2017-09-26 14:29:27,301",NO_3_DATA,,,,,,
"2017-09-26 14:29:28,112",OK,1997,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:29:29,090",NO_3_DATA,,,,,,
"2017-09-26 14:29:30,061",NO_3_DATA,,,,,,
"2017-09-26 14:29:32,820",NO_3_DATA,,,,,,
"2017-09-26 14:29:33,474",NOT_FOUND,,,,,,
"2017-09-26 14:29:35,672",NOT_FOUND,,,,,,
"2017-09-26 14:29:36,065",NO_3_DATA,,,,,,
"2017-09-26 14:29:39,333",NOT_FOUND,,,,,,
"2017-09-26 14:29:41,049",NOT_FOUND,,,,,,
"2017-09-26 14:29:41,348",OK,1979,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:29:41,585",NO_3_DATA,,,,,,
"2017-09-26 14:29:42,519",NOT_FOUND,,,,,,
"2017-09-26 14:29:43,974",NOT_FOUND,,,,,,
"2017-09-26 14:29:45,130",NOT_FOUND,,,,,,
"2017-09-26 14:29:46,379",NOT_FOUND,,,,,,
"2017-09-26 14:29:46,777",OK,1925,43360,41.2673434,0.8961217,Cornudella de Montsant,43049
"2017-09-26 14:29:48,354",NOT_FOUND,,,,,,
"2017-09-26 14:29:49,772",NOT_FOUND,,,,,,
"2017-09-26 14:29:50,807",NO_3_DATA,,,,,,
"2017-09-26 14:29:50,831",NO_3_DATA,,,,,,
"2017-09-26 14:29:51,036",NOT_FOUND,,,,,,
"2017-09-26 14:29:52,352",NO_3_DATA,,,,,,
"2017-09-26 14:29:53,162",NOT_FOUND,,,,,,
"2017-09-26 14:29:54,817",NOT_FOUND,,,,,,
"2017-09-26 14:29:55,732",NOT_FOUND,,,,,,
"2017-09-26 14:29:56,864",NO_3_DATA,,,,,,
"2017-09-26 14:29:57,061",NOT_FOUND,,,,,,
"2017-09-26 14:29:58,787",NO_3_DATA,,,,,,
"2017-09-26 14:29:59,041",NOT_FOUND,,,,,,
"2017-09-26 14:30:00,605",NOT_FOUND,,,,,,
"2017-09-26 14:30:02,318",OK,1983,08197,41.4582155,2.0420152,Sant Cugat del Vallès,08205
"2017-09-26 14:30:02,393",NOT_FOUND,,,,,,
"2017-09-26 14:30:03,182",NO_3_DATA,,,,,,
"2017-09-26 14:30:04,952",NOT_FOUND,,,,,,
"2017-09-26 14:30:07,454",NOT_FOUND,,,,,,
"2017-09-26 14:30:07,597",NOT_FOUND,,,,,,
"2017-09-26 14:30:09,838",NOT_FOUND,,,,,,
"2017-09-26 14:30:10,826",NOT_FOUND,,,,,,
"2017-09-26 14:30:14,423",NOT_FOUND,,,,,,
"2017-09-26 14:30:14,458",NO_3_DATA,,,,,,
"2017-09-26 14:30:19,290",NOT_FOUND,,,,,,
"2017-09-26 14:30:19,398",OK,1996,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:30:20,310",OK,1996,08210,41.5164233,2.1401139,Barberà del Vallès,08252
"2017-09-26 14:30:22,197",NOT_FOUND,,,,,,
"2017-09-26 14:30:22,402",OK,1967,08030,41.4378689,2.196618,Barcelona,08019
"2017-09-26 14:30:23,392",NOT_FOUND,,,,,,
"2017-09-26 14:30:24,526",NOT_FOUND,,,,,,
"2017-09-26 14:30:25,698",NOT_FOUND,,,,,,
"2017-09-26 14:30:27,198",NOT_FOUND,,,,,,
"2017-09-26 14:30:28,034",OK,1985,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:30:29,010",OK,1991,08184,41.59067,2.1744993,"Estany, L'",08079
"2017-09-26 14:30:29,049",NOT_FOUND,,,,,,
"2017-09-26 14:30:30,081",NOT_FOUND,,,,,,
"2017-09-26 14:30:33,490",NOT_FOUND,,,,,,
"2017-09-26 14:30:35,523",NOT_FOUND,,,,,,
"2017-09-26 14:30:36,620",OK,1973,08014,41.3751275,2.1388864,Barcelona,08019
"2017-09-26 14:30:38,961",OK,1984,43840,41.0790405,1.1496969,Salou,43905
"2017-09-26 14:30:38,995",NOT_FOUND,,,,,,
"2017-09-26 14:30:44,760",NOT_FOUND,,,,,,
"2017-09-26 14:30:46,008",NOT_FOUND,,,,,,
"2017-09-26 14:30:46,783",BAD_ZIP,,,,,,
"2017-09-26 14:30:47,095",NOT_FOUND,,,,,,
"2017-09-26 14:30:49,270",OK,1996,08020,41.42276409999999,2.2015347,Barcelona,08019
"2017-09-26 14:30:49,564",NOT_FOUND,,,,,,
"2017-09-26 14:30:50,803",NOT_FOUND,,,,,,
"2017-09-26 14:30:52,287",NOT_FOUND,,,,,,
"2017-09-26 14:30:53,229",NO_3_DATA,,,,,,
"2017-09-26 14:30:53,388",NOT_FOUND,,,,,,
"2017-09-26 14:30:55,061",NOT_FOUND,,,,,,
"2017-09-26 14:30:56,481",NOT_FOUND,,,,,,
"2017-09-26 14:30:58,409",NOT_FOUND,,,,,,
"2017-09-26 14:31:00,868",OK,1977,08225,41.5942004,1.9783666,Terrassa,08279
"2017-09-26 14:31:01,384",NOT_FOUND,,,,,,
"2017-09-26 14:31:08,040",NOT_FOUND,,,,,,
"2017-09-26 14:31:08,834",OK,1973,08401,41.6059894,2.2852014,Granollers,08096
"2017-09-26 14:31:09,847",NO_3_DATA,,,,,,
"2017-09-26 14:31:10,496",NOT_FOUND,,,,,,
"2017-09-26 14:31:11,736",NOT_FOUND,,,,,,
"2017-09-26 14:31:12,977",NOT_FOUND,,,,,,
"2017-09-26 14:31:14,090",NOT_FOUND,,,,,,
"2017-09-26 14:31:15,609",NOT_FOUND,,,,,,
"2017-09-26 14:31:16,852",NOT_FOUND,,,,,,
"2017-09-26 14:31:17,632",OK,1999,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:31:18,272",NOT_FOUND,,,,,,
"2017-09-26 14:31:18,676",NO_3_DATA,,,,,,
"2017-09-26 14:31:20,038",NOT_FOUND,,,,,,
"2017-09-26 14:31:20,159",NO_3_DATA,,,,,,
"2017-09-26 14:31:22,488",NOT_FOUND,,,,,,
"2017-09-26 14:31:26,535",NO_3_DATA,,,,,,
"2017-09-26 14:31:45,073",OK,1983,43206,41.1603111,1.0729818,Reus,43123
"2017-09-26 14:31:45,973",NO_3_DATA,,,,,,
"2017-09-26 14:31:49,632",OK,1999,08028,41.3790881,2.1278398,Barcelona,08019
"2017-09-26 14:31:55,244",NO_3_DATA,,,,,,
"2017-09-26 14:31:55,971",NO_3_DATA,,,,,,
"2017-09-26 14:31:59,741",NO_3_DATA,,,,,,
"2017-09-26 14:32:00,482",NOT_FOUND,,,,,,
"2017-09-26 14:32:01,916",NO_3_DATA,,,,,,
"2017-09-26 14:32:02,077",OK,1976,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:32:05,506",NOT_FOUND,,,,,,
"2017-09-26 14:32:12,215",NOT_FOUND,,,,,,
"2017-09-26 14:32:13,971",NOT_FOUND,,,,,,
"2017-09-26 14:32:14,526",NOT_FOUND,,,,,,
"2017-09-26 14:32:14,595",NO_3_DATA,,,,,,
"2017-09-26 14:32:15,827",NOT_FOUND,,,,,,
"2017-09-26 14:32:17,419",NOT_FOUND,,,,,,
"2017-09-26 14:32:18,880",NOT_FOUND,,,,,,
"2017-09-26 14:32:19,482",NO_3_DATA,,,,,,
"2017-09-26 14:32:20,300",NOT_FOUND,,,,,,
"2017-09-26 14:32:24,127",NOT_FOUND,,,,,,
"2017-09-26 14:32:24,572",NOT_FOUND,,,,,,
"2017-09-26 14:32:25,233",NO_3_DATA,,,,,,
"2017-09-26 14:32:53,547",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,583",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,615",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,648",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,680",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,712",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,750",NO_3_DATA,,,,,,
"2017-09-26 14:32:53,787",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,896",OK,1993,08401,41.6059894,2.2852014,Granollers,08096
"2017-09-26 14:32:53,925",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,956",NOT_FOUND,,,,,,
"2017-09-26 14:32:53,988",NOT_FOUND,,,,,,
"2017-09-26 14:32:54,023",NOT_FOUND,,,,,,
"2017-09-26 14:32:54,056",NOT_FOUND,,,,,,
"2017-09-26 14:32:54,090",NO_3_DATA,,,,,,
"2017-09-26 14:32:54,196",OK,1965,08187,41.6493805,2.2335066,Santa Eulàlia de Ronçana,08248
"2017-09-26 14:32:54,301",OK,1987,08262,41.7965959,1.7830973,Callús,08038
"2017-09-26 14:32:54,402",OK,1956,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 14:33:02,216",NO_3_DATA,,,,,,
"2017-09-26 14:33:06,274",NO_3_DATA,,,,,,
"2017-09-26 14:33:08,793",NOT_FOUND,,,,,,
"2017-09-26 14:33:09,209",NOT_FOUND,,,,,,
"2017-09-26 14:33:10,041",NOT_FOUND,,,,,,
"2017-09-26 14:33:11,023",NO_3_DATA,,,,,,
"2017-09-26 14:33:11,150",NOT_FOUND,,,,,,
"2017-09-26 14:33:11,528",NOT_FOUND,,,,,,
"2017-09-26 14:33:12,194",OK,1957,08402,41.5959156,2.2901277,Granollers,08096
"2017-09-26 14:33:12,595",NOT_FOUND,,,,,,
"2017-09-26 14:33:13,714",NOT_FOUND,,,,,,
