time,city,ine_code
"2017-09-26T15:47:39+02:00",Barcelona,08019
"2017-09-26T15:47:46+02:00",Roses,17152
"2017-09-26T15:47:46+02:00",Vall d'en Bas, La,17207
"2017-09-26T15:47:48+02:00",Prat de Llobregat, El,08169
"2017-09-26T15:47:50+02:00",Lleida,25120
"2017-09-26T15:47:52+02:00",Barcelona,08019
"2017-09-26T15:47:53+02:00",Benavent de Segrià,25053
"2017-09-26T15:47:54+02:00",Barcelona,08019
"2017-09-26T15:47:55+02:00",Barcelona,08019
"2017-09-26T15:47:55+02:00",Tiana,08282
"2017-09-26T15:47:58+02:00",Alt Àneu,25024
"2017-09-26T15:47:58+02:00",Girona,17079
"2017-09-26T15:48:00+02:00",Barcelona,08019
"2017-09-26T15:48:02+02:00",Roca del Vallès, La,08181
"2017-09-26T15:48:02+02:00",Barcelona,08019
"2017-09-26T15:48:03+02:00",Barcelona,08019
"2017-09-26T15:48:03+02:00",Figueres,17066
"2017-09-26T15:48:08+02:00",Sabadell,08187
"2017-09-26T15:48:08+02:00",Vic,08298
"2017-09-26T15:48:16+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:48:17+02:00",Reus,43123
"2017-09-26T15:48:17+02:00",Barcelona,08019
"2017-09-26T15:48:18+02:00",Corbera de Llobregat,08072
"2017-09-26T15:48:24+02:00",Lleida,25120
"2017-09-26T15:48:28+02:00",Palamós,17118
"2017-09-26T15:48:32+02:00",Badalona,08015
"2017-09-26T15:48:34+02:00",Riudoms,43129
"2017-09-26T15:48:37+02:00",Cànoves i Samalús,08042
"2017-09-26T15:48:39+02:00",Sabadell,08187
"2017-09-26T15:48:42+02:00",Sabadell,08187
"2017-09-26T15:48:43+02:00",Sant Andreu de Llavaneres,08197
"2017-09-26T15:48:47+02:00",Girona,17079
"2017-09-26T15:48:49+02:00",Barcelona,08019
"2017-09-26T15:48:50+02:00",Barcelona,08019
"2017-09-26T15:48:51+02:00",Lleida,25120
"2017-09-26T15:48:55+02:00",Sant Feliu de Codines,08210
"2017-09-26T15:48:56+02:00",Vic,08298
"2017-09-26T15:48:59+02:00",Lleida,25120
"2017-09-26T15:48:59+02:00",Manresa,08113
"2017-09-26T15:49:04+02:00",Vic,08298
"2017-09-26T15:49:05+02:00",Caldes de Malavella,17033
"2017-09-26T15:49:06+02:00",Terrassa,08279
"2017-09-26T15:49:17+02:00",Sant Gregori,17163
"2017-09-26T15:49:19+02:00",Ripollet,08180
"2017-09-26T15:49:19+02:00",Lleida,25120
"2017-09-26T15:49:21+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T15:49:23+02:00",Sant Adrià de Besòs,08194
"2017-09-26T15:49:23+02:00",Barcelona,08019
"2017-09-26T15:49:24+02:00",Soses,25210
"2017-09-26T15:49:25+02:00",Mollerussa,25137
"2017-09-26T15:49:25+02:00",Argentona,08009
"2017-09-26T15:49:26+02:00",Manresa,08113
"2017-09-26T15:49:30+02:00",Bisbal d'Empordà, La,17022
"2017-09-26T15:49:31+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:49:32+02:00",Manresa,08113
"2017-09-26T15:49:32+02:00",Arenys de Mar,08006
"2017-09-26T15:49:46+02:00",Barcelona,08019
"2017-09-26T15:49:46+02:00",Terrassa,08279
"2017-09-26T15:49:47+02:00",Barcelona,08019
"2017-09-26T15:49:48+02:00",Barcelona,08019
"2017-09-26T15:49:50+02:00",Estany, L',08079
"2017-09-26T15:49:50+02:00",Alpicat,25023
"2017-09-26T15:49:51+02:00",Barcelona,08019
"2017-09-26T15:49:51+02:00",Caldes de Montbui,08033
"2017-09-26T15:49:53+02:00",Barcelona,08019
"2017-09-26T15:49:53+02:00",Premià de Dalt,08230
"2017-09-26T15:49:53+02:00",Artés,08010
"2017-09-26T15:49:56+02:00",Terrassa,08279
"2017-09-26T15:49:57+02:00",Barcelona,08019
"2017-09-26T15:49:59+02:00",Riudoms,43129
"2017-09-26T15:50:02+02:00",Cassà de la Selva,17044
"2017-09-26T15:50:13+02:00",Alpicat,25023
"2017-09-26T15:50:13+02:00",Olot,17114
"2017-09-26T15:50:14+02:00",Sabadell,08187
"2017-09-26T15:50:14+02:00",Centelles,08067
"2017-09-26T15:50:14+02:00",Lleida,25120
"2017-09-26T15:50:19+02:00",Barcelona,08019
"2017-09-26T15:50:26+02:00",Juneda,25119
"2017-09-26T15:50:27+02:00",Barcelona,08019
"2017-09-26T15:50:35+02:00",Pineda de Mar,08163
"2017-09-26T15:50:37+02:00",Lleida,25120
"2017-09-26T15:50:42+02:00",Centelles,08067
"2017-09-26T15:50:42+02:00",Reus,43123
"2017-09-26T15:50:43+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T15:50:43+02:00",Barcelona,08019
"2017-09-26T15:50:44+02:00",Mataró,08121
"2017-09-26T15:50:44+02:00",Vilafranca del Penedès,08305
"2017-09-26T15:50:45+02:00",Lleida,25120
"2017-09-26T15:50:47+02:00",Tarragona,43148
"2017-09-26T15:50:50+02:00",Barcelona,08019
"2017-09-26T15:50:50+02:00",Masies de Roda, Les,08116
"2017-09-26T15:50:53+02:00",Rosselló,25189
"2017-09-26T15:50:53+02:00",Olius,25151
"2017-09-26T15:50:56+02:00",Premià de Mar,08172
"2017-09-26T15:50:59+02:00",Pallaresos, Els,43100
"2017-09-26T15:51:00+02:00",Arenys de Mar,08006
"2017-09-26T15:51:03+02:00",Sant Fruitós de Bages,08213
"2017-09-26T15:51:03+02:00",Sant Fruitós de Bages,08213
"2017-09-26T15:51:03+02:00",Sant Celoni,08202
"2017-09-26T15:51:05+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:51:07+02:00",Barcelona,08019
"2017-09-26T15:51:11+02:00",Sabadell,08187
"2017-09-26T15:51:11+02:00",Sabadell,08187
"2017-09-26T15:51:12+02:00",Lleida,25120
"2017-09-26T15:51:14+02:00",Darnius,17060
"2017-09-26T15:51:17+02:00",Terrassa,08279
"2017-09-26T15:51:22+02:00",Barcelona,08019
"2017-09-26T15:51:26+02:00",Lleida,25120
"2017-09-26T15:51:29+02:00",Olost,08149
"2017-09-26T15:51:29+02:00",Girona,17079
"2017-09-26T15:51:32+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T15:51:32+02:00",Barcelona,08019
"2017-09-26T15:51:35+02:00",Premià de Mar,08172
"2017-09-26T15:51:35+02:00",Sabadell,08187
"2017-09-26T15:51:36+02:00",Barcelona,08019
"2017-09-26T15:51:37+02:00",Barcelona,08019
"2017-09-26T15:51:39+02:00",Prat de Llobregat, El,08169
"2017-09-26T15:51:42+02:00",Lloret de Mar,17095
"2017-09-26T15:51:44+02:00",Vilassar de Dalt,08214
"2017-09-26T15:51:48+02:00",Premià de Mar,08172
"2017-09-26T15:51:51+02:00",Rubí,08184
"2017-09-26T15:51:53+02:00",Granollers,08096
"2017-09-26T15:51:54+02:00",Barcelona,08019
"2017-09-26T15:51:56+02:00",Barcelona,08019
"2017-09-26T15:51:56+02:00",Sant Feliu de Llobregat,08211
"2017-09-26T15:51:57+02:00",Sant Andreu de la Barca,08196
"2017-09-26T15:52:02+02:00",Lleida,25120
"2017-09-26T15:52:03+02:00",Barcelona,08019
"2017-09-26T15:52:07+02:00",Sabadell,08187
"2017-09-26T15:52:10+02:00",Sant Hipòlit de Voltregà,08215
"2017-09-26T15:52:11+02:00",Cornellà de Llobregat,08073
"2017-09-26T15:52:15+02:00",Rubí,08184
"2017-09-26T15:52:17+02:00",Roda de Barà,43131
"2017-09-26T15:52:17+02:00",Valls,43161
"2017-09-26T15:52:17+02:00",Barcelona,08019
"2017-09-26T15:52:19+02:00",Arbeca,25029
"2017-09-26T15:52:20+02:00",Igualada,08102
"2017-09-26T15:52:22+02:00",Girona,17079
"2017-09-26T15:52:27+02:00",Palma de Cervelló, La,08905
"2017-09-26T15:52:27+02:00",Súria,08274
"2017-09-26T15:52:34+02:00",Tarragona,43148
"2017-09-26T15:52:34+02:00",Sabadell,08187
"2017-09-26T15:52:34+02:00",Cassà de la Selva,17044
"2017-09-26T15:52:34+02:00",Barcelona,08019
"2017-09-26T15:52:35+02:00",Caldes de Montbui,08033
"2017-09-26T15:52:38+02:00",Sant Pere de Ribes,08231
"2017-09-26T15:52:39+02:00",Sant Andreu de Llavaneres,08197
"2017-09-26T15:52:41+02:00",Barcelona,08019
"2017-09-26T15:52:47+02:00",Lleida,25120
"2017-09-26T15:52:47+02:00",Terrassa,08279
"2017-09-26T15:52:49+02:00",Bellpuig,25050
"2017-09-26T15:52:50+02:00",Mataró,08121
"2017-09-26T15:52:52+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:52:52+02:00",Tremp,25234
"2017-09-26T15:52:52+02:00",Vendrell, El,43163
"2017-09-26T15:52:56+02:00",Lleida,25120
"2017-09-26T15:52:57+02:00",Balaguer,25040
"2017-09-26T15:52:58+02:00",Barcelona,08019
"2017-09-26T15:53:00+02:00",Blanes,17023
"2017-09-26T15:53:04+02:00",Barcelona,08019
"2017-09-26T15:53:11+02:00",Barcelona,08019
"2017-09-26T15:53:11+02:00",Celrà,17049
"2017-09-26T15:53:14+02:00",Barcelona,08019
"2017-09-26T15:53:21+02:00",Bellpuig,25050
"2017-09-26T15:53:23+02:00",Forallac,17902
"2017-09-26T15:53:23+02:00",Maçanet de la Selva,17103
"2017-09-26T15:53:25+02:00",Lleida,25120
"2017-09-26T15:53:27+02:00",Barcelona,08019
"2017-09-26T15:53:31+02:00",Llinars del Vallès,08106
"2017-09-26T15:53:32+02:00",Cervera,25072
"2017-09-26T15:53:33+02:00",Barcelona,08019
"2017-09-26T15:53:36+02:00",Mataró,08121
"2017-09-26T15:53:36+02:00",Sant Andreu de Llavaneres,08197
"2017-09-26T15:53:37+02:00",Barcelona,08019
"2017-09-26T15:53:42+02:00",Mataró,08121
"2017-09-26T15:53:42+02:00",Barcelona,08019
"2017-09-26T15:53:44+02:00",Santa Eugènia de Berga,08246
"2017-09-26T15:53:47+02:00",Reus,43123
"2017-09-26T15:53:49+02:00",Bescanó,17020
"2017-09-26T15:53:51+02:00",Barcelona,08019
"2017-09-26T15:53:54+02:00",Barcelona,08019
"2017-09-26T15:53:54+02:00",Lleida,25120
"2017-09-26T15:54:00+02:00",Barcelona,08019
"2017-09-26T15:54:07+02:00",Lleida,25120
"2017-09-26T15:54:09+02:00",Palamós,17118
"2017-09-26T15:54:10+02:00",Gavà,08089
"2017-09-26T15:54:14+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:54:14+02:00",Sabadell,08187
"2017-09-26T15:54:18+02:00",Vilassar de Mar,08219
"2017-09-26T15:54:19+02:00",Sabadell,08187
"2017-09-26T15:54:23+02:00",Barcelona,08019
"2017-09-26T15:54:30+02:00",Sentmenat,08267
"2017-09-26T15:54:30+02:00",Barcelona,08019
"2017-09-26T15:54:30+02:00",Torelló,08285
"2017-09-26T15:54:31+02:00",Vic,08298
"2017-09-26T15:54:34+02:00",Terrassa,08279
"2017-09-26T15:54:35+02:00",Sant Andreu de Llavaneres,08197
"2017-09-26T15:54:36+02:00",Tàrrega,25217
"2017-09-26T15:54:37+02:00",Tona,08283
"2017-09-26T15:54:39+02:00",Terrassa,08279
"2017-09-26T15:54:40+02:00",Vic,08298
"2017-09-26T15:54:40+02:00",Barcelona,08019
"2017-09-26T15:54:41+02:00",Rubí,08184
"2017-09-26T15:54:43+02:00",Barcelona,08019
"2017-09-26T15:54:46+02:00",Sant Gregori,17163
"2017-09-26T15:54:47+02:00",Barcelona,08019
"2017-09-26T15:54:48+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:54:49+02:00",Barcelona,08019
"2017-09-26T15:54:56+02:00",Palamós,17118
"2017-09-26T15:54:56+02:00",Riells i Viabrea,17146
"2017-09-26T15:54:57+02:00",Vilafranca del Penedès,08305
"2017-09-26T15:54:59+02:00",Sabadell,08187
"2017-09-26T15:54:59+02:00",Dosrius,08075
"2017-09-26T15:55:00+02:00",Barcelona,08019
"2017-09-26T15:55:01+02:00",Barcelona,08019
"2017-09-26T15:55:04+02:00",Igualada,08102
"2017-09-26T15:55:04+02:00",Barcelona,08019
"2017-09-26T15:55:05+02:00",Sant Pere de Ribes,08231
"2017-09-26T15:55:06+02:00",Almenar,25021
"2017-09-26T15:55:07+02:00",Sabadell,08187
"2017-09-26T15:55:12+02:00",Arenys de Munt,08007
"2017-09-26T15:55:25+02:00",Lleida,25120
"2017-09-26T15:55:27+02:00",Girona,17079
"2017-09-26T15:55:27+02:00",Barcelona,08019
"2017-09-26T15:55:34+02:00",Barcelona,08019
"2017-09-26T15:55:35+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:55:36+02:00",Vic,08298
"2017-09-26T15:55:36+02:00",Igualada,08102
"2017-09-26T15:55:39+02:00",Avinyonet del Penedès,08013
"2017-09-26T15:55:39+02:00",Sant Esteve de Palautordera,08207
"2017-09-26T15:55:39+02:00",Tordera,08284
"2017-09-26T15:55:40+02:00",Lleida,25120
"2017-09-26T15:55:41+02:00",Aiguafreda,08014
"2017-09-26T15:55:47+02:00",Barcelona,08019
"2017-09-26T15:55:47+02:00",Lleida,25120
"2017-09-26T15:55:49+02:00",Artesa de Lleida,25033
"2017-09-26T15:55:49+02:00",Sabadell,08187
"2017-09-26T15:55:50+02:00",Forallac,17902
"2017-09-26T15:55:55+02:00",Sils,17193
"2017-09-26T15:55:55+02:00",Tona,08283
"2017-09-26T15:55:55+02:00",Lleida,25120
"2017-09-26T15:55:56+02:00",Lleida,25120
"2017-09-26T15:55:56+02:00",Barcelona,08019
"2017-09-26T15:55:56+02:00",Terrassa,08279
"2017-09-26T15:56:01+02:00",Borredà,08024
"2017-09-26T15:56:06+02:00",Barcelona,08019
"2017-09-26T15:56:10+02:00",Terrassa,08279
"2017-09-26T15:56:11+02:00",Barcelona,08019
"2017-09-26T15:56:16+02:00",Barcelona,08019
"2017-09-26T15:56:17+02:00",Avinyonet del Penedès,08013
"2017-09-26T15:56:18+02:00",Terrassa,08279
"2017-09-26T15:56:27+02:00",Sant Pere de Ribes,08231
"2017-09-26T15:56:29+02:00",Sant Joan Despí,08217
"2017-09-26T15:56:29+02:00",Girona,17079
"2017-09-26T15:56:30+02:00",Lloret de Mar,17095
"2017-09-26T15:56:31+02:00",Barcelona,08019
"2017-09-26T15:56:31+02:00",Premià de Mar,08172
"2017-09-26T15:56:32+02:00",Barcelona,08019
"2017-09-26T15:56:39+02:00",Barcelona,08019
"2017-09-26T15:56:39+02:00",Alguaire,25016
"2017-09-26T15:56:39+02:00",Abrera,08001
"2017-09-26T15:56:40+02:00",Sabadell,08187
"2017-09-26T15:56:40+02:00",Lleida,25120
"2017-09-26T15:56:41+02:00",Igualada,08102
"2017-09-26T15:56:43+02:00",Barcelona,08019
"2017-09-26T15:56:44+02:00",Sabadell,08187
"2017-09-26T15:56:45+02:00",Valls,43161
"2017-09-26T15:56:45+02:00",Lleida,25120
"2017-09-26T15:56:45+02:00",Sabadell,08187
"2017-09-26T15:56:46+02:00",Sant Joan Despí,08217
"2017-09-26T15:56:47+02:00",Sant Esteve de Palautordera,08207
"2017-09-26T15:56:47+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:56:47+02:00",Barcelona,08019
"2017-09-26T15:56:49+02:00",Lleida,25120
"2017-09-26T15:56:49+02:00",Lleida,25120
"2017-09-26T15:56:49+02:00",Cànoves i Samalús,08042
"2017-09-26T15:56:53+02:00",Sabadell,08187
"2017-09-26T15:56:54+02:00",Barcelona,08019
"2017-09-26T15:56:56+02:00",Matadepera,08120
"2017-09-26T15:56:56+02:00",Barcelona,08019
"2017-09-26T15:56:57+02:00",Barcelona,08019
"2017-09-26T15:56:57+02:00",Arenys de Mar,08006
"2017-09-26T15:57:04+02:00",Vilafranca del Penedès,08305
"2017-09-26T15:57:06+02:00",Arenys de Munt,08007
"2017-09-26T15:57:10+02:00",Barcelona,08019
"2017-09-26T15:57:10+02:00",Mataró,08121
"2017-09-26T15:57:13+02:00",Rubí,08184
"2017-09-26T15:57:18+02:00",Sabadell,08187
"2017-09-26T15:57:20+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:57:20+02:00",Bellver de Cerdanya,25051
"2017-09-26T15:57:21+02:00",Lleida,25120
"2017-09-26T15:57:22+02:00",Barcelona,08019
"2017-09-26T15:57:23+02:00",Cubelles,08074
"2017-09-26T15:57:24+02:00",Palafrugell,17117
"2017-09-26T15:57:24+02:00",Lleida,25120
"2017-09-26T15:57:25+02:00",Girona,17079
"2017-09-26T15:57:27+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T15:57:29+02:00",Barcelona,08019
"2017-09-26T15:57:33+02:00",Barcelona,08019
"2017-09-26T15:57:37+02:00",Vilafranca del Penedès,08305
"2017-09-26T15:57:41+02:00",Lloret de Mar,17095
"2017-09-26T15:57:41+02:00",Barcelona,08019
"2017-09-26T15:57:44+02:00",Barcelona,08019
"2017-09-26T15:57:46+02:00",Sant Joan de Vilatorrada,08218
"2017-09-26T15:57:51+02:00",Cornellà del Terri,17056
"2017-09-26T15:57:52+02:00",Torelló,08285
"2017-09-26T15:57:52+02:00",Premià de Mar,08172
"2017-09-26T15:57:55+02:00",Vilanova i la Geltrú,08307
"2017-09-26T15:57:59+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:57:59+02:00",Sant Joan Despí,08217
"2017-09-26T15:58:00+02:00",Sant Pere de Torelló,08233
"2017-09-26T15:58:02+02:00",Palafrugell,17117
"2017-09-26T15:58:02+02:00",Barcelona,08019
"2017-09-26T15:58:04+02:00",Vic,08298
"2017-09-26T15:58:05+02:00",Lleida,25120
"2017-09-26T15:58:08+02:00",Roses,17152
"2017-09-26T15:58:09+02:00",Sabadell,08187
"2017-09-26T15:58:10+02:00",Calafell,43037
"2017-09-26T15:58:14+02:00",Mataró,08121
"2017-09-26T15:58:15+02:00",Barcelona,08019
"2017-09-26T15:58:18+02:00",Barcelona,08019
"2017-09-26T15:58:21+02:00",Barcelona,08019
"2017-09-26T15:58:21+02:00",Alguaire,25016
"2017-09-26T15:58:21+02:00",Barcelona,08019
"2017-09-26T15:58:25+02:00",Cànoves i Samalús,08042
"2017-09-26T15:58:31+02:00",Barcelona,08019
"2017-09-26T15:58:31+02:00",Sabadell,08187
"2017-09-26T15:58:34+02:00",Begues,08020
"2017-09-26T15:58:35+02:00",Malgrat de Mar,08110
"2017-09-26T15:58:38+02:00",Barcelona,08019
"2017-09-26T15:58:38+02:00",Barcelona,08019
"2017-09-26T15:58:41+02:00",Sant Joan Despí,08217
"2017-09-26T15:58:42+02:00",Barcelona,08019
"2017-09-26T15:58:47+02:00",Barcelona,08019
"2017-09-26T15:58:47+02:00",Barcelona,08019
"2017-09-26T15:58:48+02:00",Tarragona,43148
"2017-09-26T15:58:52+02:00",Barcelona,08019
"2017-09-26T15:58:53+02:00",Salt,17155
"2017-09-26T15:58:53+02:00",Barcelona,08019
"2017-09-26T15:58:56+02:00",Vic,08298
"2017-09-26T15:59:01+02:00",Lleida,25120
"2017-09-26T15:59:03+02:00",Barcelona,08019
"2017-09-26T15:59:05+02:00",Vic,08298
"2017-09-26T15:59:06+02:00",Barcelona,08019
"2017-09-26T15:59:13+02:00",Viladecans,08301
"2017-09-26T15:59:14+02:00",Barcelona,08019
"2017-09-26T15:59:16+02:00",Tona,08283
"2017-09-26T15:59:16+02:00",Sabadell,08187
"2017-09-26T15:59:23+02:00",Berga,08022
"2017-09-26T15:59:24+02:00",Lleida,25120
"2017-09-26T15:59:26+02:00",Manresa,08113
"2017-09-26T15:59:27+02:00",Barcelona,08019
"2017-09-26T15:59:28+02:00",Barcelona,08019
"2017-09-26T15:59:28+02:00",Badalona,08015
"2017-09-26T15:59:28+02:00",Barcelona,08019
"2017-09-26T15:59:29+02:00",Sant Andreu de Llavaneres,08197
"2017-09-26T15:59:30+02:00",Sabadell,08187
"2017-09-26T15:59:30+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T15:59:33+02:00",Vallirana,08295
"2017-09-26T15:59:35+02:00",Cornellà de Llobregat,08073
"2017-09-26T15:59:39+02:00",Barcelona,08019
"2017-09-26T15:59:39+02:00",Palamós,17118
"2017-09-26T15:59:42+02:00",Granollers,08096
"2017-09-26T15:59:42+02:00",Montgat,08126
"2017-09-26T15:59:43+02:00",Arenys de Mar,08006
"2017-09-26T15:59:48+02:00",Bellver de Cerdanya,25051
"2017-09-26T15:59:50+02:00",Barcelona,08019
"2017-09-26T15:59:51+02:00",Terrassa,08279
"2017-09-26T15:59:52+02:00",Tàrrega,25217
"2017-09-26T15:59:53+02:00",Reus,43123
"2017-09-26T15:59:56+02:00",Sant Cugat del Vallès,08205
"2017-09-26T15:59:59+02:00",Escala, L',17062
"2017-09-26T16:00:03+02:00",Tarragona,43148
"2017-09-26T16:00:04+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:00:07+02:00",Barcelona,08019
"2017-09-26T16:00:07+02:00",Lleida,25120
"2017-09-26T16:00:07+02:00",Tàrrega,25217
"2017-09-26T16:00:08+02:00",Sabadell,08187
"2017-09-26T16:00:10+02:00",Fonollosa,08084
"2017-09-26T16:00:11+02:00",Barcelona,08019
"2017-09-26T16:00:12+02:00",Sant Celoni,08202
"2017-09-26T16:00:15+02:00",Badalona,08015
"2017-09-26T16:00:15+02:00",Terrassa,08279
"2017-09-26T16:00:19+02:00",Barcelona,08019
"2017-09-26T16:00:21+02:00",Lleida,25120
"2017-09-26T16:00:21+02:00",Cerdanyola del Vallès,08266
"2017-09-26T16:00:22+02:00",Alfarràs,25013
"2017-09-26T16:00:23+02:00",Barcelona,08019
"2017-09-26T16:00:24+02:00",Tarragona,43148
"2017-09-26T16:00:24+02:00",Artesa de Segre,25034
"2017-09-26T16:00:24+02:00",Terrassa,08279
"2017-09-26T16:00:25+02:00",Barcelona,08019
"2017-09-26T16:00:27+02:00",Castellví de Rosanes,08066
"2017-09-26T16:00:29+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:00:31+02:00",Olost,08149
"2017-09-26T16:00:34+02:00",Barcelona,08019
"2017-09-26T16:00:34+02:00",Barcelona,08019
"2017-09-26T16:00:35+02:00",Sant Pere de Torelló,08233
"2017-09-26T16:00:44+02:00",Manresa,08113
"2017-09-26T16:00:44+02:00",Mataró,08121
"2017-09-26T16:00:47+02:00",Sabadell,08187
"2017-09-26T16:00:48+02:00",Muntanyola,08129
"2017-09-26T16:00:50+02:00",Barcelona,08019
"2017-09-26T16:00:52+02:00",Barcelona,08019
"2017-09-26T16:00:57+02:00",Barcelona,08019
"2017-09-26T16:01:01+02:00",Lleida,25120
"2017-09-26T16:04:28+02:00",Estany, L',08079
"2017-09-26T16:04:36+02:00",Valls,43161
"2017-09-26T16:04:48+02:00",Barcelona,08019
"2017-09-26T16:04:50+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:04:51+02:00",Lleida,25120
"2017-09-26T16:04:59+02:00",Arenys de Mar,08006
"2017-09-26T16:05:00+02:00",Lleida,25120
"2017-09-26T16:05:01+02:00",Sabadell,08187
"2017-09-26T16:05:05+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:05:10+02:00",Mollerussa,25137
"2017-09-26T16:05:11+02:00",Viladecavalls,08300
"2017-09-26T16:05:13+02:00",Ripoll,17147
"2017-09-26T16:05:14+02:00",Banyoles,17015
"2017-09-26T16:05:15+02:00",Barcelona,08019
"2017-09-26T16:05:15+02:00",Benavent de Segrià,25053
"2017-09-26T16:05:17+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:05:21+02:00",Barcelona,08019
"2017-09-26T16:05:25+02:00",Vic,08298
"2017-09-26T16:05:26+02:00",Bigues i Riells,08023
"2017-09-26T16:05:28+02:00",Barcelona,08019
"2017-09-26T16:05:44+02:00",Gelida,08091
"2017-09-26T16:05:47+02:00",Sant Quirze del Vallès,08238
"2017-09-26T16:05:48+02:00",Blanes,17023
"2017-09-26T16:05:48+02:00",Palau-sator,17121
"2017-09-26T16:05:50+02:00",Valls,43161
"2017-09-26T16:05:56+02:00",Barcelona,08019
"2017-09-26T16:05:57+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:06:02+02:00",Barcelona,08019
"2017-09-26T16:06:04+02:00",Manresa,08113
"2017-09-26T16:06:05+02:00",Sabadell,08187
"2017-09-26T16:06:05+02:00",Reus,43123
"2017-09-26T16:06:06+02:00",Tàrrega,25217
"2017-09-26T16:06:07+02:00",Barcelona,08019
"2017-09-26T16:06:07+02:00",Barcelona,08019
"2017-09-26T16:06:10+02:00",Almenar,25021
"2017-09-26T16:06:12+02:00",Granollers,08096
"2017-09-26T16:06:14+02:00",Valls,43161
"2017-09-26T16:06:18+02:00",Quart,17142
"2017-09-26T16:06:26+02:00",Cubelles,08074
"2017-09-26T16:06:27+02:00",Barcelona,08019
"2017-09-26T16:06:30+02:00",Artesa de Segre,25034
"2017-09-26T16:06:31+02:00",Reus,43123
"2017-09-26T16:06:32+02:00",Cassà de la Selva,17044
"2017-09-26T16:06:33+02:00",Barcelona,08019
"2017-09-26T16:06:37+02:00",Barcelona,08019
"2017-09-26T16:06:38+02:00",Olius,25151
"2017-09-26T16:06:39+02:00",Barcelona,08019
"2017-09-26T16:06:39+02:00",Benavent de Segrià,25053
"2017-09-26T16:06:39+02:00",Sabadell,08187
"2017-09-26T16:06:40+02:00",Barcelona,08019
"2017-09-26T16:06:42+02:00",Barcelona,08019
"2017-09-26T16:06:42+02:00",Barcelona,08019
"2017-09-26T16:06:46+02:00",Barcelona,08019
"2017-09-26T16:06:48+02:00",Barcelona,08019
"2017-09-26T16:06:51+02:00",Blanes,17023
"2017-09-26T16:06:53+02:00",Castelldefels,08056
"2017-09-26T16:06:53+02:00",Argentona,08009
"2017-09-26T16:06:53+02:00",Tarragona,43148
"2017-09-26T16:06:53+02:00",Begues,08020
"2017-09-26T16:06:55+02:00",Lleida,25120
"2017-09-26T16:06:56+02:00",Barcelona,08019
"2017-09-26T16:06:57+02:00",Barcelona,08019
"2017-09-26T16:07:02+02:00",Canet de Mar,08040
"2017-09-26T16:07:04+02:00",Barcelona,08019
"2017-09-26T16:07:05+02:00",Torelló,08285
"2017-09-26T16:07:07+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:07:07+02:00",Taradell,08278
"2017-09-26T16:07:08+02:00",Viladecans,08301
"2017-09-26T16:07:09+02:00",Castellfollit de la Roca,17046
"2017-09-26T16:07:13+02:00",Girona,17079
"2017-09-26T16:07:17+02:00",Barcelona,08019
"2017-09-26T16:07:21+02:00",Barcelona,08019
"2017-09-26T16:07:26+02:00",Sant Celoni,08202
"2017-09-26T16:07:28+02:00",Vilassar de Mar,08219
"2017-09-26T16:07:31+02:00",Lleida,25120
"2017-09-26T16:07:31+02:00",Terrassa,08279
"2017-09-26T16:07:33+02:00",Cubelles,08074
"2017-09-26T16:07:36+02:00",Tàrrega,25217
"2017-09-26T16:07:36+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:07:36+02:00",Folgueroles,08083
"2017-09-26T16:07:37+02:00",Sant Celoni,08202
"2017-09-26T16:07:39+02:00",Sabadell,08187
"2017-09-26T16:07:41+02:00",Barcelona,08019
"2017-09-26T16:07:41+02:00",Gavà,08089
"2017-09-26T16:07:43+02:00",Barcelona,08019
"2017-09-26T16:07:46+02:00",Torroella de Fluvià,17198
"2017-09-26T16:07:48+02:00",Valls,43161
"2017-09-26T16:07:53+02:00",Ponts,25172
"2017-09-26T16:07:55+02:00",Montmell, El,43090
"2017-09-26T16:07:56+02:00",Olvan,08144
"2017-09-26T16:07:58+02:00",Girona,17079
"2017-09-26T16:07:58+02:00",Coll de Nargó,25077
"2017-09-26T16:08:01+02:00",Terrassa,08279
